Complex_name,Embedding,Confidence_score,Hetero_graph_path
FFJBICRSHOOPBC-UHFFFAOYSA-N_P36639_6F20,"[[-21.164099     5.8577175  -25.81622    ...   6.9392242    4.1559963
    8.9811735 ]
 [-14.8689785   21.366997   -23.12023    ...  -0.09859812 -30.018167
   17.437122  ]
 [ -7.04475     -1.3740175  -28.821556   ... -13.81204     18.360226
    1.1608903 ]
 ...
 [  6.8317156   14.003763    15.722426   ...  -9.491048    -4.653737
    1.4679794 ]
 [ 13.393693    -3.4514382    2.7101781  ...   5.419895    -1.242137
   -2.518327  ]
 [ -0.16864824  -1.9272122    6.1828876  ...  -4.326713     2.0837789
   -2.9231074 ]]",0.01,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FFJBICRSHOOPBC-UHFFFAOYSA-N_P36639_6F20/hetero_graph_FFJBICRSHOOPBC-UHFFFAOYSA-N_P36639_6F20.pt
BCVHPEXFEDFAAC-UHFFFAOYSA-N_P9WFV1_5AGR,"[[  7.684514    -6.26241    -11.060697   ...   8.97153     -6.72534
   -9.5539055 ]
 [-17.94054     14.9753685   15.37393    ... -13.211998    42.427437
   12.654336  ]
 [ -7.360034    -1.8985224    3.5944033  ... -12.99324     22.996475
   -1.3800945 ]
 ...
 [ 23.344677     7.3870435   23.846498   ...   9.574664     3.4311423
    8.142803  ]
 [ 14.89282      6.647159     3.9849672  ...  -0.20103204  -3.843008
    0.799612  ]
 [ 31.372639     9.0353565   11.628065   ...   6.3781204   -1.2675138
   32.846386  ]]",-1.08,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BCVHPEXFEDFAAC-UHFFFAOYSA-N_P9WFV1_5AGR/hetero_graph_BCVHPEXFEDFAAC-UHFFFAOYSA-N_P9WFV1_5AGR.pt
OBKXEAXTFZPCHS-UHFFFAOYSA-N_Q13547_4BKX,"[[ -2.993804    5.562936  -14.786416  ...  24.423721   15.613256
   17.198717 ]
 [ -6.937415   15.82003     5.8849    ...  -2.3417416 -12.713367
   23.775028 ]
 [-14.506446   -8.314373  -33.781532  ...  -7.9812374 -25.7965
   -4.6407824]
 ...
 [  6.1317763   9.795839   17.820421  ... -21.974827   -6.364307
   -8.703754 ]
 [ 20.757978    7.902181   -1.5627542 ...  -2.4618986   3.8428762
    7.184739 ]
 [ 24.625248    9.75367    -1.7603276 ...  11.78596     7.8390837
   -1.0919623]]",-0.26,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/OBKXEAXTFZPCHS-UHFFFAOYSA-N_Q13547_4BKX/hetero_graph_OBKXEAXTFZPCHS-UHFFFAOYSA-N_Q13547_4BKX.pt
UQTZMGFTRHFAAM-ZETCQYMHSA-N_P04177_2TOH,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/UQTZMGFTRHFAAM-ZETCQYMHSA-N_P04177_2TOH/hetero_graph_UQTZMGFTRHFAAM-ZETCQYMHSA-N_P04177_2TOH.pt
DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J/hetero_graph_DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J.pt
JOGIMHFEZMVAJP-UHFFFAOYSA-N_Q9BY41_3MZ6,"[[-6.08491898e-03 -4.62202168e+00 -1.79829521e+01 ... -1.77081394e+01
  -4.70626259e+00 -1.31016693e+01]
 [-1.83068237e+01  7.08154106e+00 -1.28552885e+01 ... -4.29499483e+00
   5.70783329e+00  7.83188677e+00]
 [-9.72514153e+00  1.60056534e+01 -5.41326141e+00 ... -1.45520115e+01
   2.03287811e+01 -1.25128069e+01]
 ...
 [-2.67842197e+00 -1.35416374e+01  2.02301311e+01 ...  1.32156467e+00
   4.50530910e+00  8.04643726e+00]
 [ 1.23040628e+01 -2.16131878e+00  2.25974026e+01 ... -2.86785579e+00
  -1.48605156e+01 -1.07654448e+01]
 [ 8.30779266e+00 -6.70114613e+00  1.02256994e+01 ...  2.21649384e+00
   1.18016844e+01  1.69130790e+00]]",0.52,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JOGIMHFEZMVAJP-UHFFFAOYSA-N_Q9BY41_3MZ6/hetero_graph_JOGIMHFEZMVAJP-UHFFFAOYSA-N_Q9BY41_3MZ6.pt
YAXGBZDYGZBRBQ-UHFFFAOYSA-N_P29477_4UX6,"[[ -9.743758    14.484319   -18.971472   ...   8.775533    13.113911
   -6.3342037 ]
 [-27.380758    13.531673    -1.4385934  ...  14.952539    -8.914395
    7.898955  ]
 [-22.431402     9.426098    -4.661254   ...  14.599413    10.269066
   -5.886303  ]
 ...
 [  3.4638023    7.1966405    8.756419   ...  14.00521    -12.962782
   -5.690039  ]
 [  5.1970778   10.453808     0.13371253 ...  -0.40849638  13.638212
  -15.692178  ]
 [  9.324978     2.14399      4.1553946  ...   5.9715242   -3.1065254
  -10.940948  ]]",-1.26,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YAXGBZDYGZBRBQ-UHFFFAOYSA-N_P29477_4UX6/hetero_graph_YAXGBZDYGZBRBQ-UHFFFAOYSA-N_P29477_4UX6.pt
GGAGLIHCEPXBQD-UHFFFAOYSA-N_Q9HC16_3V4J,"[[ -7.2464104    7.971326    -8.535269   ...   4.102129   -20.12718
  -18.626135  ]
 [-15.767884    -4.233948     1.248889   ... -20.219238    -5.4231157
   -3.9248915 ]
 [ -9.84063     -2.105813    -7.15862    ...   5.202402     2.086507
   -4.7862544 ]
 ...
 [ -2.7755451    6.567841     8.222187   ...   1.2178292    2.8228583
    1.2327921 ]
 [ 14.285944    17.752918    10.803365   ...   8.451353    -2.5151353
   -9.047032  ]
 [ -0.33636475   7.572742    14.396332   ...   7.5386095    2.9605055
   -1.1144116 ]]",-1.0,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GGAGLIHCEPXBQD-UHFFFAOYSA-N_Q9HC16_3V4J/hetero_graph_GGAGLIHCEPXBQD-UHFFFAOYSA-N_Q9HC16_3V4J.pt
XAZOBOCYEGBXHD-UHFFFAOYSA-N_P29475_4D1N,"[[ 17.357904     8.486453    -6.2808414  ... -13.325783     3.2616663
    5.0389624 ]
 [ -3.9902792   18.430202    -1.9666123  ... -13.174877   -28.04705
   17.472477  ]
 [ -8.711845     1.2980485  -21.346096   ... -21.025612   -28.504314
    3.5841832 ]
 ...
 [  9.147333     6.175466    12.8949795  ...  -0.48190072   2.0997488
   -0.27828658]
 [ 17.93885      1.4002924   12.210326   ...   9.482599     8.380581
   -0.7365179 ]
 [-10.42011     -1.6163011  -22.158966   ...  50.43376     27.884542
   -0.5287132 ]]",-0.94,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/XAZOBOCYEGBXHD-UHFFFAOYSA-N_P29475_4D1N/hetero_graph_XAZOBOCYEGBXHD-UHFFFAOYSA-N_P29475_4D1N.pt
IOIXDXPZPWZYMM-UHFFFAOYSA-N_P14920_2DU8,"[[-40.71538      5.7715154  -12.997723   ... -10.977152    -3.0242672
   -0.3957024 ]
 [-33.159554    14.943032    -4.996523   ...  -6.1236267   -9.680203
   -4.117776  ]
 [-41.206657    14.262823   -13.27205    ...   7.257163    -6.6223927
   -2.9673214 ]
 ...
 [  2.656769     6.896067     6.713176   ...   0.7343918   -0.9992856
    2.743678  ]
 [  4.9016767   11.327501    20.50036    ...   0.21836746   7.564904
   -5.80879   ]
 [ 18.515713    12.808161     6.6282744  ...   4.2622027    9.42144
    2.6435645 ]]",-5.13,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/IOIXDXPZPWZYMM-UHFFFAOYSA-N_P14920_2DU8/hetero_graph_IOIXDXPZPWZYMM-UHFFFAOYSA-N_P14920_2DU8.pt
OMZKWXAFDODBPH-UHFFFAOYSA-N_P45452_4L19,"[[  7.9184647    8.448755     7.1762953  ...  16.159937    -1.7018147
  -16.092339  ]
 [ -4.4970856    0.96859264 -10.889437   ...  33.036118   -24.859186
   -3.2640707 ]
 [  6.8495703   21.471176     8.832798   ...   2.948391    -3.9931173
    7.5567265 ]
 ...
 [ 22.877357    13.727798    -4.16133    ...   1.6147971    2.9058836
   20.36302   ]
 [ 14.934566    -3.916631     9.55102    ... -10.6166725   -1.7663687
    0.50351787]
 [ 18.789455     7.6249337   11.693327   ...  -8.263194    -3.460024
    9.501203  ]]",-0.34,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/OMZKWXAFDODBPH-UHFFFAOYSA-N_P45452_4L19/hetero_graph_OMZKWXAFDODBPH-UHFFFAOYSA-N_P45452_4L19.pt
DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV/hetero_graph_DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV.pt
KDBVWKDXPUPPKQ-UHFFFAOYSA-N_Q07422_4ECK,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KDBVWKDXPUPPKQ-UHFFFAOYSA-N_Q07422_4ECK/hetero_graph_KDBVWKDXPUPPKQ-UHFFFAOYSA-N_Q07422_4ECK.pt
WYEPBHZLDUPIOD-UHFFFAOYSA-N_Q9UPP1_2WWU,"[[ -1.2462702   18.275179   -17.977169   ...  11.867111    -6.676426
   14.63876   ]
 [-15.259687    20.324627    -6.787696   ...  -3.5981512  -20.481585
   33.483936  ]
 [-13.551818     1.667346    -3.2298822  ...   7.3379874    0.69393253
   -5.853672  ]
 ...
 [ 17.582394     9.145613     3.3997068  ...   5.1102953   -9.589666
  -15.522082  ]
 [  9.176422     7.3501363    8.362544   ...  -0.6713345    7.6709065
   -4.3802404 ]
 [ 10.858214     1.2869186   -1.2024858  ...  13.506898    -3.9695206
   10.338745  ]]",-2.27,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WYEPBHZLDUPIOD-UHFFFAOYSA-N_Q9UPP1_2WWU/hetero_graph_WYEPBHZLDUPIOD-UHFFFAOYSA-N_Q9UPP1_2WWU.pt
HKFJMAQSWBECJH-UHFFFAOYSA-N_P24941_6Q4E,"[[-17.20248    -0.5231428 -26.105812  ... -13.896709  -21.923153
  -18.763031 ]
 [  0.4120891 -11.652651    9.480727  ...  -8.700744    1.5129013
   29.267447 ]
 [-16.414766   -8.669669    3.6023712 ...  35.438656    0.4687953
  -11.140352 ]
 ...
 [  7.3634815  12.894823   10.856056  ...  -6.974613    2.9826784
  -13.799665 ]
 [ 12.626007   10.482737    4.613471  ...  11.943673    5.4764614
   -1.9706073]
 [ -4.1198006  20.596334   16.721869  ... -16.771635    4.024113
  -24.50499  ]]",0.12,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/HKFJMAQSWBECJH-UHFFFAOYSA-N_P24941_6Q4E/hetero_graph_HKFJMAQSWBECJH-UHFFFAOYSA-N_P24941_6Q4E.pt
ABAGJANSRPEZOZ-UHFFFAOYSA-N_Q962Y6_2V6O,"[[ 16.526646   -2.4324746 -11.977608  ...  -6.768713    7.732385
  -11.147636 ]
 [ -1.4531369   7.816002  -41.45555   ...  -3.1364694  25.045544
   -5.7041955]
 [ -5.8354273  23.989914  -28.30252   ...   3.8691611  16.019476
  -19.210655 ]
 ...
 [ 14.204789   10.378874   16.133068  ...  -5.873424  -10.87377
    4.778484 ]
 [  2.5111008   3.2358222  13.600064  ...   6.019284    3.340836
   -2.4187381]
 [-11.015655   -6.4085884  25.280703  ...  10.693294   -7.541314
   -6.114442 ]]",-0.65,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ABAGJANSRPEZOZ-UHFFFAOYSA-N_Q962Y6_2V6O/hetero_graph_ABAGJANSRPEZOZ-UHFFFAOYSA-N_Q962Y6_2V6O.pt
BTFVSOYSFFEQSC-UHFFFAOYSA-N_P18031_1NWL,"[[-15.259357   -20.57408     13.239502   ...  11.090582    25.490208
  -37.9559    ]
 [ -7.1303864   11.729666     0.98065585 ...  21.80901     29.190174
   -9.585823  ]
 [ -7.462168    -5.5340304  -19.069904   ...   7.865608    -6.538626
   33.702362  ]
 ...
 [ 14.339359     5.0633225    7.4366846  ...  -3.3050513    9.680534
  -17.501005  ]
 [ 26.094994     7.7264657   24.99796    ...   4.1817145   -0.2995696
    5.971094  ]
 [ 16.34793      0.76765347   6.197357   ...   8.000195     1.0548036
    0.195431  ]]",-0.67,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BTFVSOYSFFEQSC-UHFFFAOYSA-N_P18031_1NWL/hetero_graph_BTFVSOYSFFEQSC-UHFFFAOYSA-N_P18031_1NWL.pt
XIPRBTBTNIAVMG-UHFFFAOYSA-N_O95977_2DCO,"[[ 15.955757  -15.924484   19.215824  ... -19.42566     1.9562359
   43.016384 ]
 [-20.870453   12.501167   10.761254  ...  20.035072  -14.523626
   17.597277 ]
 [-28.004772   14.649824  -23.207085  ...  -3.9981287 -33.610363
   13.095435 ]
 ...
 [  3.9845011  15.614735   -2.496159  ...  10.677819    1.765068
   -6.6483355]
 [ 15.412108   12.430441    6.0846887 ...  14.149508    1.8546178
   -2.2839508]
 [ 13.325295    1.9286189  11.367109  ...  -9.4564495  -3.6638672
  -13.576579 ]]",-1.97,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/XIPRBTBTNIAVMG-UHFFFAOYSA-N_O95977_2DCO/hetero_graph_XIPRBTBTNIAVMG-UHFFFAOYSA-N_O95977_2DCO.pt
SVLBKQPJVBGOSG-SSDOTTSWSA-N_P00918_4Q90,"[[-14.360426   15.954471  -11.243028  ...  17.33741    -2.273425
   -7.368547 ]
 [  1.1515856  35.076973  -78.34161   ...   9.256384   53.404274
  -11.498147 ]
 [ -7.9947205  -2.6806564 -29.588665  ... -17.583803   -6.685501
    9.564282 ]
 ...
 [ 11.800379   -4.21089    10.979485  ...   7.598274    6.928906
   -5.572526 ]
 [  7.4232717  10.16864    -6.25189   ...   1.6560426  -2.5452106
    2.0687628]
 [  5.9272265  -6.388441   13.1059885 ... -13.207459    5.6832767
    5.590652 ]]",0.09,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/SVLBKQPJVBGOSG-SSDOTTSWSA-N_P00918_4Q90/hetero_graph_SVLBKQPJVBGOSG-SSDOTTSWSA-N_P00918_4Q90.pt
AAKTVNSSEWFEQZ-UHFFFAOYSA-N_P43250_3NYN,"[[ -9.812015   -2.8722408  -1.4919407 ...  -8.266191  -17.939274
  -19.686253 ]
 [  7.9478607   2.2579026 -13.822811  ... -15.7807045   5.01503
   -3.6280675]
 [ -5.388824  -15.954793  -47.432415  ...   5.8866825  13.443389
   -7.205056 ]
 ...
 [ 13.744155    9.683426   14.062637  ...  -8.963883   -4.2411656
   -1.9100335]
 [  5.8516245   2.904694    9.241067  ... -10.984962   -1.7789311
   -6.267153 ]
 [  7.5631113   5.131825   19.207846  ...   5.2530975  -3.7375178
   -4.9239426]]",0.13,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/AAKTVNSSEWFEQZ-UHFFFAOYSA-N_P43250_3NYN/hetero_graph_AAKTVNSSEWFEQZ-UHFFFAOYSA-N_P43250_3NYN.pt
KVELEOAYXWGCEU-UHFFFAOYSA-N_Q9BQF6_3EAY,"[[  6.4649687   -8.456825    30.533478   ...  -8.175531    12.621779
   -0.30888283]
 [-14.277404    -3.0234394   18.276823   ... -24.472157    26.848047
   -1.6911047 ]
 [-19.964943     5.875224     2.875154   ...  -3.7634194   15.594006
   19.049576  ]
 ...
 [ 14.028553    -3.3232405   30.579813   ...   2.16618     18.971209
    1.2115836 ]
 [  7.346235     1.420495    21.691288   ... -11.270361    13.043468
   -9.314508  ]
 [  5.755639    14.235699     3.4454079  ...   6.3756866   16.965399
    1.3943907 ]]",-0.71,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KVELEOAYXWGCEU-UHFFFAOYSA-N_Q9BQF6_3EAY/hetero_graph_KVELEOAYXWGCEU-UHFFFAOYSA-N_Q9BQF6_3EAY.pt
COLNVLDHVKWLRT-MRVPVSSYSA-N_Q01650_6IRS,"[[ -5.765676   -20.045898    13.184658   ...  -6.453872    -2.1021142
  -13.765307  ]
 [-29.883556    22.368301     6.7126794  ...  11.794205    19.338278
   -3.7175267 ]
 [-31.136555     4.2225704   14.301832   ...  21.632427    26.24067
    0.17927074]
 ...
 [ 11.318367     7.8325667   -0.34403586 ...  -0.13328385  -0.3043096
    1.0072527 ]
 [ 10.235447    13.211529     7.433665   ...  -2.5103817    2.2254353
   -3.378551  ]
 [ 19.105972     7.349314    -9.19823    ...   7.287102    10.249166
    0.16937923]]",-2.12,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/COLNVLDHVKWLRT-MRVPVSSYSA-N_Q01650_6IRS/hetero_graph_COLNVLDHVKWLRT-MRVPVSSYSA-N_Q01650_6IRS.pt
TZWSJNFDGNIKAZ-UHFFFAOYSA-N_P41594_3LMK,"[[  7.271263     6.191138    -8.202923   ...   7.4778543  -12.837732
    5.926528  ]
 [-12.577174    18.769464     2.4732018  ...   3.9044714    2.5964842
   -9.554395  ]
 [-46.514267     6.8689804   11.414048   ...  -0.71535194  17.259836
    7.7603383 ]
 ...
 [ 24.393986     2.6498675    1.2686207  ...   0.9050505    0.7129009
    1.5647192 ]
 [  3.1636589   -4.896162    13.012856   ...  -2.6198525   -5.3291264
   -0.24812698]
 [ 15.465493    -7.1448746  -13.916672   ...  -4.618904    23.73132
   11.3291445 ]]",-1.97,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/TZWSJNFDGNIKAZ-UHFFFAOYSA-N_P41594_3LMK/hetero_graph_TZWSJNFDGNIKAZ-UHFFFAOYSA-N_P41594_3LMK.pt
RREBANHDFAXBEZ-UHFFFAOYSA-N_P29475_4D1N,"[[  2.1690369   -5.943426     0.72892606 ...  -4.0506296   -0.24890459
    0.2374711 ]
 [-17.051144    11.430756    13.389012   ...   6.749888    -0.7412267
    9.560574  ]
 [-28.473696    -8.868074    -2.2195177  ... -12.514433   -11.324863
   -6.413002  ]
 ...
 [ 13.848051     2.4589362   15.276073   ...  -1.4668     -15.130468
   12.066542  ]
 [  9.682205     4.652102    16.486221   ...  17.988138    12.504161
  -17.792585  ]
 [ -3.775628    14.519951    -4.467656   ... -11.32399    -18.85305
   58.35932   ]]",-1.63,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/RREBANHDFAXBEZ-UHFFFAOYSA-N_P29475_4D1N/hetero_graph_RREBANHDFAXBEZ-UHFFFAOYSA-N_P29475_4D1N.pt
IREYRQPUBOQACQ-UHFFFAOYSA-N_P31749_6S9X,"[[-14.958714   17.154728   -2.5122795 ...  -5.9346504  11.749474
   24.742676 ]
 [-19.115088    2.2236862  -3.575986  ...  -2.417143    1.8933318
   22.059029 ]
 [ -7.8054132  -2.6748123  -3.4727564 ...   9.19186     8.239482
   14.114452 ]
 ...
 [ 14.2882395  11.772957   14.667655  ...   6.9606547  26.872295
   -2.9037955]
 [ -2.8790407  26.562798    7.9000416 ...   5.802335   18.223
  -13.684174 ]
 [ 21.553432    7.3200603 -17.943283  ...   5.163724   12.500105
   12.287567 ]]",-0.14,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/IREYRQPUBOQACQ-UHFFFAOYSA-N_P31749_6S9X/hetero_graph_IREYRQPUBOQACQ-UHFFFAOYSA-N_P31749_6S9X.pt
KXHZUYFMKRKIKK-YWEYNIOJSA-N_P04190_4C1H,"[[-28.18953    15.369192  -40.133522  ...   5.4786015   3.6225882
   -4.993082 ]
 [ -7.766498   24.239147   -5.99716   ...  20.30794   -28.035517
  -16.323582 ]
 [-16.635826   -5.9839554 -38.793358  ...  -6.5541544 -14.906038
   -6.4269953]
 ...
 [ 10.402229   26.965788    7.655834  ...  -4.7608976  -2.2624116
    2.3308444]
 [ 13.134337   23.436691   -4.4800415 ...   4.6282005   0.3879844
   -5.76391  ]
 [  4.136135    8.039711   -2.7902918 ...   6.301428   -1.420203
   11.448605 ]]",0.08,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KXHZUYFMKRKIKK-YWEYNIOJSA-N_P04190_4C1H/hetero_graph_KXHZUYFMKRKIKK-YWEYNIOJSA-N_P04190_4C1H.pt
MBHRCNFCHFHUKZ-UHFFFAOYSA-N_P35228_1NSI,"[[ -6.0517106   20.999668    14.067495   ...  24.922117     5.917019
   -6.6641054 ]
 [-11.203251    25.886333    27.737677   ...   2.8128762   -2.288069
   -1.7468143 ]
 [-32.077232    13.146488     9.196776   ...   6.67833      9.708417
   -1.3976631 ]
 ...
 [ 12.883627    -2.210513     4.370927   ...  11.135072    -6.485668
   20.169802  ]
 [ 18.13543     -0.11330128   2.0521755  ... -11.269105    -8.395962
    9.912119  ]
 [-18.757671     7.12009     19.81975    ...   8.650134    57.152798
   24.30376   ]]",-1.43,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/MBHRCNFCHFHUKZ-UHFFFAOYSA-N_P35228_1NSI/hetero_graph_MBHRCNFCHFHUKZ-UHFFFAOYSA-N_P35228_1NSI.pt
LZNHRANSMRKKKU-UHFFFAOYSA-N_P47989_2CKJ,"[[  9.601853     4.119999   -29.690063   ...  47.83812     41.853718
  -21.407108  ]
 [ -1.023288     9.301228   -24.24998    ...  13.405433    34.584236
  -45.892128  ]
 [ -7.7876287    5.305176   -10.300637   ...  11.301996    20.883486
  -62.281425  ]
 ...
 [  4.838403    -4.648643     7.1038465  ...   0.69898653  11.823028
   11.653767  ]
 [  5.1505804    6.2586894   -2.638873   ...   5.3126793    7.1859627
   -2.6737347 ]
 [  1.7044334   -2.5359745   -4.073037   ...  -9.138077    -9.183052
    1.0417717 ]]",-0.25,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/LZNHRANSMRKKKU-UHFFFAOYSA-N_P47989_2CKJ/hetero_graph_LZNHRANSMRKKKU-UHFFFAOYSA-N_P47989_2CKJ.pt
AEDNYZQZIZUZTP-UHFFFAOYSA-N_P15121_1ABN,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/AEDNYZQZIZUZTP-UHFFFAOYSA-N_P15121_1ABN/hetero_graph_AEDNYZQZIZUZTP-UHFFFAOYSA-N_P15121_1ABN.pt
ZENBUDIZSYJIIB-UHFFFAOYSA-N_Q8I2J3_4EME,"[[  1.3775711    6.7409134    6.0134816  ...   2.9160006   -2.2810469
   -6.4654484 ]
 [-20.51676     11.682098     9.268212   ...   6.8623357   -6.4123263
   29.085629  ]
 [-19.17603     13.101538   -34.13199    ...  -9.345755    20.260141
   18.66632   ]
 ...
 [ 11.470396    -0.34003925   8.808975   ...  -1.2484826    4.8489857
  -20.875673  ]
 [ -0.36771488   1.720892    13.274135   ...  -7.5033884   -3.531663
   15.186771  ]
 [ -3.6649008   -7.805001    26.577318   ...  31.699152   -11.004316
  -43.86874   ]]",-0.55,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZENBUDIZSYJIIB-UHFFFAOYSA-N_Q8I2J3_4EME/hetero_graph_ZENBUDIZSYJIIB-UHFFFAOYSA-N_Q8I2J3_4EME.pt
ZUKUBTGXSHTDHA-UHFFFAOYSA-N_P0DPI0_6DKK,"[[ -6.13153      7.332987    28.516787   ... -14.391407    -0.18809223
  -14.349676  ]
 [ -1.5260115   36.505768    22.80331    ... -14.064677     1.3801036
  -18.092167  ]
 [-24.017212     6.906909    20.58176    ...   5.392457   -19.533424
   -3.5786095 ]
 ...
 [ 13.531517     8.249287    22.487629   ...  -8.714209    -7.0344057
    2.1939113 ]
 [ 10.310923     5.932962     3.0867827  ...   2.3587828   -1.8273246
   10.254777  ]
 [  9.581923    15.649139    11.377503   ...   4.2082896    3.2880127
   -3.0849504 ]]",-1.87,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZUKUBTGXSHTDHA-UHFFFAOYSA-N_P0DPI0_6DKK/hetero_graph_ZUKUBTGXSHTDHA-UHFFFAOYSA-N_P0DPI0_6DKK.pt
FGVVTMRZYROCTH-UHFFFAOYSA-N_Q9Y4K0_5ZE3,"[[ -5.6476197    6.960573     9.466994   ...   8.308529     0.5154314
   -9.313982  ]
 [-11.872089     1.5147138   14.639945   ... -15.8306055   -3.8398328
  -13.301052  ]
 [-22.685024    12.818852    10.752093   ...  19.964682     8.191522
    8.148568  ]
 ...
 [  6.807783     2.4295225    5.6228695  ... -20.611479    -8.624811
    2.2673373 ]
 [  6.455385    -1.6125915   10.900667   ...   3.1648057    3.9870574
    6.476712  ]
 [ 13.810276    -2.073264     5.5644045  ...  -5.035244     8.518212
    0.75641906]]",-1.13,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FGVVTMRZYROCTH-UHFFFAOYSA-N_Q9Y4K0_5ZE3/hetero_graph_FGVVTMRZYROCTH-UHFFFAOYSA-N_Q9Y4K0_5ZE3.pt
GIJFSQFSAXUVLD-UHFFFAOYSA-N_Q07820_4HW3,"[[-1.51715984e+01 -2.07241917e+00  1.84560623e+01 ... -4.22047195e+01
  -2.79298630e+01  1.29098291e+01]
 [-4.24372387e+00  3.76729965e-02  1.41156492e+01 ... -5.20847225e+00
  -1.51441402e+01 -1.26513290e+01]
 [ 1.10544758e+01 -5.39410591e+00  3.47676468e+00 ... -3.22289109e+00
  -1.81282539e+01  8.08267021e+00]
 ...
 [ 9.77983475e+00  1.60041523e+01  1.53852406e+01 ... -1.09842987e+01
  -3.69939780e+00  5.44257641e-01]
 [ 1.47336655e+01  5.35736609e+00  6.88743401e+00 ...  9.28033257e+00
   4.26027775e+00  1.30469055e+01]
 [ 7.11102772e+00 -4.19240475e-01 -1.51981854e+00 ...  8.65674973e+00
  -1.65528755e+01 -1.40919960e+00]]",-0.31,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GIJFSQFSAXUVLD-UHFFFAOYSA-N_Q07820_4HW3/hetero_graph_GIJFSQFSAXUVLD-UHFFFAOYSA-N_Q07820_4HW3.pt
